CodeCommune;NomCommune;Montagne;ZoneDefavoriseeSimple;ZoneHandicapSpecifique
70176;CORRAVILLERS (LE PLAIN-DE-);M;;
70177;CORRE;;ZDS;
70178;LA COTE;;ZDS;
70179;COULEVON;;ZDS;
70180;COURCHATON;;ZDS;
70181;COURCUIRE;;ZDS;
70182;COURMONT;;ZDS;
70183;COURTESOULT-ET-GATEY;;ZDS;
70184;COUTHENANS;;ZDS;
70185;CRESANCEY;;ZDS;
70186;LA CREUSE;;ZDS;
70187;CREVANS-ET-LA-CHAPELLE-LES-GRANGES;;ZDS;
70188;CREVENEY;;ZDS;
70189;CROMARY;;ZDS;
70190;CUBRY-LES-FAVERNEY;;ZDS;
70192;CUGNEY;;ZDS;
70193;CULT;;ZDS;
70194;CUVE;;ZDS;
70195;DAMBENOIT-LES-COLOMBE;;ZDS;
70196;DAMPIERRE-LES-CONFLANS;;ZDS;
70197;DAMPIERRE-SUR-LINOTTE;;ZDS;
70198;DAMPIERRE-SUR-SALON;;ZDS;
70199;DAMPVALLEY-LES-COLOMBE;;ZDS;
70200;DAMPVALLEY-SAINT-PANCRAS;;ZDS;
70201;DELAIN;;ZDS;
70202;DEMANGEVELLE;;ZDS;
70203;LA DEMIE;;ZDS;
70204;DENEVRE;;ZDS;
70205;ECHAVANNE;;ZDS;
70206;ECHENANS-SOUS-MONT-VAUDOIS;;ZDS;
70207;ECHENOZ-LA-MELINE;;ZDS;
70208;ECHENOZ-LE-SEC;;ZDS;
70210;ECROMAGNY;;ZDS;
70211;ECUELLE;;ZDS;
70213;EHUNS;;ZDS;
70214;EQUEVILLEY;;ZDS;
70215;ERREVET;;ZDS;
70216;ESBOZ-BREST;;ZDS;
70217;ESMOULIERES;M;;
70218;ESMOULINS;;ZDS;
70219;ESPRELS;;ZDS;
70220;ESSERTENNE-ET-CECEY;;ZDS;
70221;ETOBON;;ZDS;
70222;ETRELLES-ET-LA-MONTBLEUSE;;ZDS;
70224;ETUZ;;ZDS;
70225;FAHY-LES-AUTREY;;ZDS;
70226;FALLON;;ZDS;
70227;FAUCOGNEY-ET-LA-MER;M;;
70228;FAVERNEY;;ZDS;
70229;FAYMONT;;ZDS;
70230;FEDRY;;ZDS;
70231;FERRIERES-LES-RAY;;ZDS;
70232;FERRIERES-LES-SCEY;;ZDS;
70233;LES FESSEY;;ZDS;
70234;FILAIN;;ZDS;
70235;FLAGY;;ZDS;
70236;FLEUREY-LES-FAVERNEY;;ZDS;
70237;FLEUREY-LES-LAVONCOURT;;ZDS;
70238;FLEUREY-LES-SAINT-LOUP;;ZDS;
70239;FONDREMAND;;ZDS;
70240;FONTAINE-LES-LUXEUIL;;ZDS;
70242;FONTENOIS-LA-VILLE;;ZDS;
70243;FONTENOIS-LES-MONTBOZON;;ZDS;
70244;FOUCHECOURT;;ZDS;
70245;FOUGEROLLES;;ZDS;
70247;FOUVENT-SAINT-ANDOCHE;;ZDS;
70248;FRAHIER-ET-CHATEBIER;;ZDS;
70249;FRANCALMONT;;ZDS;
70250;FRANCHEVELLE;;ZDS;
70251;FRANCOURT;;ZDS;
70252;FRAMONT;;ZDS;
70253;FRASNE-LE-CHATEAU;;ZDS;
70254;FREDERIC-FONTAINE;;ZDS;
70255;FRESNE-SAINT-MAMES;;ZDS;
70256;FRESSE;M;;
70257;FRETIGNEY-ET-VELLOREILLE;;ZDS;
70258;FROIDECONCHE;;ZDS;
70259;FROIDETERRE;;ZDS;
70260;FROTEY-LES-LURE;;ZDS;
70261;FROTEY-LES-VESOUL;;ZDS;
70262;GENEVREUILLE;;ZDS;
70263;GENEVREY;;ZDS;
70264;GEORFANS;;ZDS;
70265;GERMIGNEY;;ZDS;
70267;GEVIGNEY-ET-MERCEY;;ZDS;
70268;GEZIER-ET-FONTENELAY;;ZDS;
70269;GIREFONTAINE;;ZDS;
70271;GOUHENANS;;ZDS;
70272;GOURGEON;;ZDS;
70273;GRAMMONT;;ZDS;
70274;GRANDECOURT;;ZDS;
70275;GRANDVELLE-ET-LE-PERRENOT;;ZDS;
70276;GRANGES-LA-VILLE;;ZDS;
70277;GRANGES-LE-BOURG;;ZDS;
70278;GRATTERY;;ZDS;
70279;GRAY;;ZDS;
70280;GRAY-LA-VILLE;;ZDS;
70282;GY;;ZDS;
70283;HAUT-DU-THEM-CHATEAU-LAMBERT;M;;
70284;HAUTEVELLE;;ZDS;
70285;HERICOURT;;ZDS;
70286;HUGIER;;ZDS;
70287;HURECOURT;;ZDS;
70288;HYET;;ZDS;
70289;IGNY;;ZDS;
70290;JASNEY;;ZDS;
70291;JONVELLE;;ZDS;
70292;JUSSEY;;ZDS;
70293;LAMBREY;;ZDS;
70294;LANTENOT;;ZDS;
70295;LA LANTERNE-ET-LES-ARMONTS;;ZDS;
70296;LARIANS-ET-MUNANS;;ZDS;
70297;LARRET;;ZDS;
70298;LAVIGNEY;;ZDS;
70299;LAVONCOURT;;ZDS;
70301;LIEFFRANS;;ZDS;
70302;LIEUCOURT;;ZDS;
70303;LIEVANS;;ZDS;
70304;LINEXERT;;ZDS;
70305;LOEUILLEY;;ZDS;
70306;LOMONT;;ZDS;
70307;LONGEVELLE;;ZDS;
70308;LA LONGINE;M;;
70309;LOULANS-VERCHAMP;;ZDS;
70310;LURE;;ZDS;
70311;LUXEUIL-LES-BAINS;;ZDS;
70312;LUZE;;ZDS;
70313;LYOFFANS;;ZDS;
70314;MAGNIVRAY;;ZDS;
70315;MAGNONCOURT;;ZDS;
70316;LE MAGNORAY;;ZDS;
70317;LES MAGNY;;ZDS;
70318;MAGNY-DANIGON;;ZDS;
70319;MAGNY-JOBERT;;ZDS;
70320;MAGNY-LES-JUSSEY;;ZDS;
70321;MAGNY-VERNOIS;;ZDS;
70322;MAILLERONCOURT-CHARETTE;;ZDS;
70323;MAILLERONCOURT-SAINT-PANCRAS;;ZDS;
70324;MAILLEY-ET-CHAZELOT;;ZDS;
70325;MAIZIERES;;ZDS;
70326;LA MALACHERE;;ZDS;
70327;MALANS;;ZDS;
70328;MALBOUHANS;;ZDS;
70329;MALVILLERS;;ZDS;
70330;MANDREVILLARS;;ZDS;
70331;MANTOCHE;;ZDS;
70332;MARAST;;ZDS;
70334;MARNAY;;ZDS;
70335;MAUSSANS;;ZDS;
70336;MELECEY;;ZDS;
70337;MELIN;;ZDS;
70338;MELINCOURT;;ZDS;
70339;MELISEY;;ZDS;
70340;MEMBREY;;ZDS;
70341;MENOUX;;ZDS;
70342;MERCEY-SUR-SAONE;;ZDS;
70343;MERSUAY;;ZDS;
70344;MEURCOURT;;ZDS;
70347;MIGNAVILLERS;;ZDS;
70348;MOFFANS-ET-VACHERESSE;;ZDS;
70349;MOIMAY;;ZDS;
70350;MOLAY;;ZDS;
70351;MOLLANS;;ZDS;
70352;LA MONTAGNE;M;;
70353;MONTAGNEY;;ZDS;
70355;MONTARLOT-LES-RIOZ;;ZDS;
70356;MONTBOILLON;;ZDS;
70357;MONTBOZON;;ZDS;
70358;MONTCEY;;ZDS;
70359;MONTCOURT;;ZDS;
70360;MONTDORE;;ZDS;
70361;MONTESSAUX;;ZDS;
70362;MONTIGNY-LES-CHERLIEU;;ZDS;
70363;MONTIGNY-LES-VESOUL;;ZDS;
70364;MONTJUSTIN-ET-VELOTTE;;ZDS;
70366;VILLERS-CHEMIN-ET-MONT-LES-ETRELLES;;ZDS;
70367;MONT-LE-VERNOIS;;ZDS;
70368;MONTOT;;ZDS;
70369;MONT-SAINT-LEGER;;ZDS;
70371;MONTUREUX-ET-PRANTIGNY;;ZDS;
70372;MONTUREUX-LES-BAULAY;;ZDS;
70373;LA ROCHE-MOREY;;ZDS;
70374;MOTEY-BESUCHE;;ZDS;
70375;MOTEY-SUR-SAONE;;ZDS;
70376;NANTILLY;;ZDS;
70378;NAVENNE;;ZDS;
70380;NEUREY-EN-VAUX;;ZDS;
70381;NEUREY-LES-LA-DEMIE;;ZDS;
70383;NEUVELLE-LES-CROMARY;;ZDS;
70384;NEUVELLE-LES-LA-CHARITE;;ZDS;
70385;LA NEUVELLE-LES-LURE;;ZDS;
70386;LA NEUVELLE-LES-SCEY;;ZDS;
70387;NOIDANS-LE-FERROUX;;ZDS;
70388;NOIDANS-LES-VESOUL;;ZDS;
70389;NOIRON;;ZDS;
70390;NOROY-LE-BOURG;;ZDS;
70392;OIGNEY;;ZDS;
70393;OISELAY-ET-GRACHAUX;;ZDS;
70394;ONAY;;ZDS;
70395;OPPENANS;;ZDS;
70396;ORICOURT;;ZDS;
70397;ORMENANS;;ZDS;
70398;ORMOICHE;;ZDS;
70399;ORMOY;;ZDS;
70400;OUGE;;ZDS;
70401;OVANCHES;;ZDS;
70402;OYRIERES;;ZDS;
70403;PALANTE;;ZDS;
70404;PASSAVANT-LA-ROCHERE;;ZDS;
70405;PENNESIERES;;ZDS;
70406;PERCEY-LE-GRAND;;ZDS;
70407;PERROUSE;;ZDS;
70408;PESMES;;ZDS;
70409;PIERRECOURT;;ZDS;
70410;PIN;;ZDS;
70411;LA PISSEURE;;ZDS;
70412;PLAINEMONT;;ZDS;
70413;PLANCHER-BAS;M;;
70414;PLANCHER-LES-MINES;M;;
70415;POLAINCOURT-ET-CLAIREFONTAINE;;ZDS;
70416;POMOY;;ZDS;
70417;PONTCEY;;ZDS;
70418;LA ROMAINE;;ZDS;
70419;PONT-DU-BOIS;;ZDS;
70420;PONT-SUR-L'OGNON;;ZDS;
70421;PORT-SUR-SAONE;;ZDS;
70422;POYANS;;ZDS;
70423;PREIGNEY;;ZDS;
70425;LA PROISELIERE-ET-LANGLE;;ZDS;
70426;PROVENCHERE;;ZDS;
70427;PURGEROT;;ZDS;
70428;PUSEY;;ZDS;
70429;PUSY-ET-EPENOUX;;ZDS;
70430;LA QUARTE;;ZDS;
70431;QUENOCHE;;ZDS;
70432;QUERS;;ZDS;
70433;QUINCEY;;ZDS;
70435;RADDON-ET-CHAPENDU;;ZDS;
70436;RAINCOURT;;ZDS;
70437;RANZEVELLE;;ZDS;
70438;RAY-SUR-SAONE;;ZDS;
70439;RAZE;;ZDS;
70440;RECOLOGNE;;ZDS;
70441;RECOLOGNE-LES-RIOZ;;ZDS;
70442;RENAUCOURT;;ZDS;
70443;LA GRANDE-RESIE;;ZDS;
70444;LA RESIE-SAINT-MARTIN;;ZDS;
70445;RIGNOVELLE;;ZDS;
70446;RIGNY;;ZDS;
70447;RIOZ;;ZDS;
70448;ROCHE-ET-RAUCOURT;;ZDS;
70449;ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS;;ZDS;
70450;LA ROCHELLE;;ZDS;
70451;RONCHAMP;M;;
70452;ROSEY;;ZDS;
70453;LA ROSIERE;M;;
70454;ROSIERES-SUR-MANCE;;ZDS;
70455;ROYE;;ZDS;
70456;RUHANS;;ZDS;
70457;RUPT-SUR-SAONE;;ZDS;
70459;SAINT-BARTHELEMY;M;;
70460;SAINT-BRESSON;M;;
70461;SAINT-BROING;;ZDS;
70462;SAINT-FERJEUX;;ZDS;
70463;SAINT-GAND;;ZDS;
70464;SAINT-GERMAIN;;ZDS;
70466;SAINT-LOUP-NANTOUARD;;ZDS;
70467;SAINT-LOUP-SUR-SEMOUSE;;ZDS;
70468;SAINT-MARCEL;;ZDS;
70469;SAINTE-MARIE-EN-CHANOIS;;ZDS;
70470;SAINTE-MARIE-EN-CHAUX;;ZDS;
70471;SAINTE-REINE;;ZDS;
70472;SAINT-REMY;;ZDS;
70473;SAINT-SAUVEUR;;ZDS;
70474;SAINT-SULPICE;;ZDS;
70475;SAINT-VALBERT;;ZDS;
70476;SAPONCOURT;;ZDS;
70477;SAULNOT;;ZDS;
70478;SAULX;;ZDS;
70479;SAUVIGNEY-LES-GRAY;;ZDS;
70480;SAUVIGNEY-LES-PESMES;;ZDS;
70481;SAVOYEUX;;ZDS;
70482;SCEY-SUR-SAONE-ET-SAINT-ALBIN;;ZDS;
70483;SCYE;;ZDS;
70484;SECENANS;;ZDS;
70485;SELLES;;ZDS;
70486;SEMMADON;;ZDS;
70487;SENARGENT-MIGNAFANS;;ZDS;
70488;SENONCOURT;;ZDS;
70489;SERVANCE-MIELLIN;M;;
70490;SERVIGNEY;;ZDS;
70491;SEVEUX;;ZDS;
70492;SOING-CUBRY-CHARENTENAY;;ZDS;
70493;SORANS-LES-BREUREY;;ZDS;
70494;SORNAY;;ZDS;
70496;TARTECOURT;;ZDS;
70497;TAVEY;;ZDS;
70498;TERNUAY-MELAY-ET-SAINT-HILAIRE;M;;
70499;THEULEY;;ZDS;
70500;THIEFFRANS;;ZDS;
70501;THIENANS;;ZDS;
70502;TINCEY-ET-PONTREBEAU;;ZDS;
70503;TRAITIEFONTAINE;;ZDS;
70504;TRAVES;;ZDS;
70505;LE TREMBLOIS;;ZDS;
70506;TREMOINS;;ZDS;
70507;TRESILLEY;;ZDS;
70509;TROMAREY;;ZDS;
70510;VADANS;;ZDS;
70511;VAITE;;ZDS;
70512;LA VAIVRE;;ZDS;
70513;VAIVRE-ET-MONTOILLE;;ZDS;
70514;VALAY;;ZDS;
70515;LE VAL-DE-GOUHENANS;;ZDS;
70516;VALLEROIS-LE-BOIS;;ZDS;
70517;VALLEROIS-LORIOZ;;ZDS;
70518;LE VAL-SAINT-ELOI;;ZDS;
70519;VANDELANS;;ZDS;
70520;VANNE;;ZDS;
70521;VANTOUX-ET-LONGEVELLE;;ZDS;
70522;VAROGNE;;ZDS;
70523;VARS;;ZDS;
70524;VAUCHOUX;;ZDS;
70525;VAUCONCOURT-NERVEZAIN;;ZDS;
70526;VAUVILLERS;;ZDS;
70527;VAUX-LE-MONCELOT;;ZDS;
70528;VELESMES-ECHEVANNE;;ZDS;
70529;VELET;;ZDS;
70530;VELLECHEVREUX-ET-COURBENANS;;ZDS;
70531;VELLECLAIRE;;ZDS;
70532;VELLEFAUX;;ZDS;
70533;VELLEFREY-ET-VELLEFRANGE;;ZDS;
70534;VELLEFRIE;;ZDS;
70535;VELLEGUINDRY-ET-LEVRECEY;;ZDS;
70536;VELLE-LE-CHATEL;;ZDS;
70537;VELLEMINFROY;;ZDS;
70538;VELLEMOZ;;ZDS;
70539;VELLEXON-QUEUTREY-ET-VAUDEY;;ZDS;
70540;VELLOREILLE-LES-CHOYE;;ZDS;
70541;VELORCEY;;ZDS;
70542;VENERE;;ZDS;
70544;LA VERGENNE;;ZDS;
70545;VENISEY;;ZDS;
70546;VEREUX;;ZDS;
70547;VERLANS;;ZDS;
70548;VERNOIS-SUR-MANCE;;ZDS;
70549;LA VERNOTTE;;ZDS;
70550;VESOUL;;ZDS;
70552;VILLAFANS;;ZDS;
70553;VILLARGENT;;ZDS;
70554;VILLARS-LE-PAUTEL;;ZDS;
70555;LA VILLEDIEU-EN-FONTENETTE;;ZDS;
70557;VILLEFRANCON;;ZDS;
70558;LA VILLENEUVE-BELLENOYE-ET-LA-MAIZE;;ZDS;
70559;VILLEPAROIS;;ZDS;
70560;VILLERS-BOUTON;;ZDS;
70561;VILLERSEXEL;;ZDS;
70562;VILLERS-LA-VILLE;;ZDS;
70563;VILLERS-LE-SEC;;ZDS;
70564;VILLERS-LES-LUXEUIL;;ZDS;
70565;VILLERS-PATER;;ZDS;
70566;VILLERS-SUR-PORT;;ZDS;
70567;VILLERS-SUR-SAULNOT;;ZDS;
70568;VILLERS-VAUDEY;;ZDS;
70569;VILORY;;ZDS;
70571;VISONCOURT;;ZDS;
70572;VITREY-SUR-MANCE;;ZDS;
70573;LA VOIVRE;;ZDS;
70574;VOLON;;ZDS;
70575;VORAY-SUR-L'OGNON;;ZDS;
70576;VOUGECOURT;;ZDS;
70577;VOUHENANS;;ZDS;
70578;VREGILLE;;ZDS;
70579;VYANS-LE-VAL;;ZDS;
70580;VY-LE-FERROUX;;ZDS;
70581;VY-LES-LURE;;ZDS;
70582;VY-LES-RUPT;;ZDS;
70583;VY-LES-FILAIN;;ZDS;
71001;L'ABERGEMENT-DE-CUISERY;;ZDS;
71002;L'ABERGEMENT-SAINTE-COLOMBE;;ZDS;
71004;ALLERIOT;;ZDS;
71006;AMANZE;;ZDS;
71007;AMEUGNY;;ZDS;
71008;ANGLURE-SOUS-DUN;M;ZDS;
71009;ANOST;M;;
71010;ANTULLY;;ZDS;
71011;ANZY-LE-DUC;;ZDS;
71012;ARTAIX;;ZDS;
71013;AUTHUMES;;ZDS;
71014;AUTUN;;ZDS;
71015;AUXY;;ZDS;
71017;BALLORE;;ZDS;
71018;BANTANGES;;ZDS;
71020;BARNAY;M;;
71021;BARON;;ZDS;
71022;BAUDEMONT;;ZDS;
71023;BAUDRIERES;;ZDS;
71024;BAUGY;;ZDS;
71025;BEAUBERY;;ZDS;
71027;BEAUREPAIRE-EN-BRESSE;;ZDS;
71028;BEAUVERNOIS;;ZDS;
71029;BELLEVESVRE;;ZDS;
71030;BERGESSERIN;;ZDS;
71031;BERZE-LE-CHATEL;;ZDS;
71033;BEY;;ZDS;
71036;BISSY-SOUS-UXELLES;;ZDS;
71037;BISSY-SUR-FLEY;;ZDS;
71038;LES BIZOTS;;ZDS;
71039;BLANOT;;ZDS;
71040;BLANZY;;ZDS;
71041;BOIS-SAINTE-MARIE;;ZDS;
71042;BONNAY;;ZDS;
71043;LES BORDES;;ZDS;
71044;BOSJEAN;;ZDS;
71045;BOUHANS;;ZDS;
71046;LA BOULAYE;;ZDS;
71047;BOURBON-LANCY;;ZDS;
71048;BOURG-LE-COMTE;;ZDS;
71050;BOURGVILAIN;M;;
71055;BRANDON;;ZDS;
71056;BRANGES;;ZDS;
71057;BRAY;;ZDS;
71058;BRESSE-SUR-GROSNE;;ZDS;
71059;LE BREUIL;;ZDS;
71060;BRIANT;;ZDS;
71061;BRIENNE;;ZDS;
71062;BRION;M;ZDS;
71063;BROYE;M;;
71064;BRUAILLES;;ZDS;
71065;BUFFIERES;;ZDS;
71067;BURNAND;;ZDS;
71068;BURZY;;ZDS;
71071;CERON;;ZDS;
71072;CERSOT;;ZDS;
71075;CHALMOUX;;ZDS;
71077;CHAMBILLY;;ZDS;
71079;CHAMPAGNAT;;ZDS;
71080;CHAMPAGNY-SOUS-UXELLES;;ZDS;
71082;CHAMPLECY;;ZDS;
71086;CHANGY;;ZDS;
71087;CHAPAIZE;;ZDS;
71088;LA CHAPELLE-AU-MANS;;ZDS;
71089;LA CHAPELLE-DE-BRAGNY;;ZDS;
71091;LA CHAPELLE-DU-MONT-DE-FRANCE;;ZDS;
71092;LA CHAPELLE-NAUDE;;ZDS;
71093;LA CHAPELLE-SAINT-SAUVEUR;;ZDS;
71095;LA CHAPELLE-SOUS-DUN;M;ZDS;
71096;LA CHAPELLE-SOUS-UCHON;M;;
71097;LA CHAPELLE-THECLE;;ZDS;
71098;CHARBONNAT;;ZDS;
71101;CHARETTE-(VARENNES);;ZDS;
71103;CHARMOY;M;ZDS;
71104;CHARNAY-LES-CHALON;;ZDS;
71106;CHAROLLES;;ZDS;
71110;CHASSIGNY-SOUS-DUN;M;ZDS;
71111;CHASSY;;ZDS;
71112;CHATEAU;;ZDS;
71113;CHATEAUNEUF;;ZDS;
71115;CHATEL-MORON;;ZDS;
71116;CHATENAY;M;;
71120;CHAUFFAILLES;M;ZDS;
71121;LA CHAUX;;ZDS;
71123;CHENAY-LE-CHATEL;;ZDS;
71125;CHERIZET;;ZDS;
71127;CHEVAGNY-SUR-GUYE;;ZDS;
71128;CHIDDES;;ZDS;
71129;CHISSEY-EN-MORVAN;M;;
71130;CHISSEY-LES-MACON;;ZDS;
71131;CIEL;;ZDS;
71132;CIRY-LE-NOBLE;;ZDS;
71133;LA CLAYETTE;;ZDS;
71134;CLERMAIN;;ZDS;
71136;CLESSY;;ZDS;
71137;CLUNY;;ZDS;
71139;COLLONGE-EN-CHAROLLAIS;;ZDS;
71140;COLLONGE-LA-MADELEINE;;ZDS;
71141;COLOMBIER-EN-BRIONNAIS;;ZDS;
71142;LA COMELLE;;ZDS;
71143;CONDAL;;ZDS;
71144;CORDESSE;;ZDS;
71145;CORMATIN;;ZDS;
71146;CORTAMBERT;;ZDS;
71147;CORTEVAIX;;ZDS;
71148;COUBLANC;M;ZDS;
71152;CRESSY-SUR-SOMME;;ZDS;
71153;LE CREUSOT;;ZDS;
71155;CRONAT;;ZDS;
71157;CUISEAUX;;ZDS;
71158;CUISERY;;ZDS;
71159;CULLES-LES-ROCHES;;ZDS;
71160;CURBIGNY;;ZDS;
71161;CURDIN;;ZDS;
71162;CURGY;;ZDS;
71163;CURTIL-SOUS-BUFFIERES;;ZDS;
71164;CURTIL-SOUS-BURNAND;;ZDS;
71165;CUSSY-EN-MORVAN;M;;
71166;CUZY;;ZDS;
71167;DAMEREY;;ZDS;
71168;DAMPIERRE-EN-BRESSE;;ZDS;
71172;DETTEY;M;ZDS;
71173;DEVROUZE;;ZDS;
71175;DICONNE;;ZDS;
71176;DIGOIN;;ZDS;
71177;DOMMARTIN-LES-CUISEAUX;;ZDS;
71178;DOMPIERRE-LES-ORMES;M;ZDS;
71179;DOMPIERRE-SOUS-SANVIGNES;;ZDS;
71181;DONZY-LE-PERTUIS;;ZDS;
71184;DRACY-SAINT-LOUP;;ZDS;
71185;DYO;;ZDS;
71187;ECUISSES;;ZDS;
71188;EPERTULLY;;ZDS;
71190;EPINAC;;ZDS;
71191;ESSERTENNE;;ZDS;
71192;ETANG-SUR-ARROUX;;ZDS;
71196;LE FAY;;ZDS;
71198;FLACEY-EN-BRESSE;;ZDS;
71199;FLAGY;;ZDS;
71200;FLEURY-LA-MONTAGNE;;ZDS;
71201;FLEY;;ZDS;
71203;FONTENAY;;ZDS;
71205;FRANGY-EN-BRESSE;;ZDS;
71206;LA FRETTE;;ZDS;
71207;FRETTERANS;;ZDS;
71208;FRONTENARD;;ZDS;
71209;FRONTENAUD;;ZDS;
71212;GENELARD;;ZDS;
71213;LA GENETE;;ZDS;
71214;GENOUILLY;;ZDS;
71216;GERMAGNY;;ZDS;
71217;GERMOLLES-SUR-GROSNE;M;;
71218;GIBLES;M;ZDS;
71220;GILLY-SUR-LOIRE;;ZDS;
71222;GOURDON;;ZDS;
71223;LA GRANDE-VERRIERE;M;;
71224;GRANDVAUX;;ZDS;
71227;GRURY;;ZDS;
71228;GUERFAND;;ZDS;
71229;LES GUERREAUX;;ZDS;
71230;GUEUGNON;;ZDS;
71231;LA GUICHE;;ZDS;
71232;HAUTEFOND;;ZDS;
71233;L'HOPITAL-LE-MERCIER;;ZDS;
71234;HUILLY-SUR-SEILLE;;ZDS;
71237;IGORNAY;;ZDS;
71238;IGUERANDE;;ZDS;
71239;ISSY-L'EVEQUE;;ZDS;
71240;JALOGNY;;ZDS;
71242;JONCY;;ZDS;
71243;JOUDES;;ZDS;
71244;JOUVENCON;;ZDS;
71246;JUIF;;ZDS;
71251;LAIZY;;ZDS;
71254;LAYS-SUR-LE-DOUBS;;ZDS;
71255;LESME;;ZDS;
71256;LESSARD-EN-BRESSE;;ZDS;
71259;LIGNY-EN-BRIONNAIS;;ZDS;
71261;LOISY;;ZDS;
71262;LONGEPIERRE;;ZDS;
71263;LOUHANS;;ZDS;
71264;LOURNAND;;ZDS;
71266;LUCENAY-L'EVEQUE;M;;
71268;LUGNY-LES-CHAROLLES;;ZDS;
71271;MAILLY;;ZDS;
71272;MALAY;;ZDS;
71273;MALTAT;;ZDS;
71275;MARCIGNY;;ZDS;
71276;MARCILLY-LA-GUEURCE;;ZDS;
71277;MARCILLY-LES-BUXY;;ZDS;
71278;MARIGNY;;ZDS;
71279;LE ROUSSET-MARIZY;;ZDS;
71280;MARLY-SOUS-ISSY;;ZDS;
71281;MARLY-SUR-ARROUX;;ZDS;
71282;MARMAGNE;M;ZDS;
71285;MARTIGNY-LE-COMTE;;ZDS;
71286;MARY;;ZDS;
71287;MASSILLY;;ZDS;
71289;MATOUR;M;;
71290;MAZILLE;;ZDS;
71291;MELAY;;ZDS;
71293;MENETREUIL;;ZDS;
71295;MERVANS;;ZDS;
71296;MESSEY-SUR-GROSNE;;ZDS;
71297;MESVRES;M;ZDS;
71300;LE MIROIR;;ZDS;
71301;MONT;;ZDS;
71303;MONTAGNY-PRES-LOUHANS;;ZDS;
71304;MONTAGNY-SUR-GROSNE;;ZDS;
71306;MONTCEAU-LES-MINES;;ZDS;
71307;MONTCEAUX-L'ETOILE;;ZDS;
71309;MONTCENIS;;ZDS;
71310;MONTCHANIN;;ZDS;
71311;MONTCONY;;ZDS;
71312;MONTCOY;;ZDS;
71313;MONTHELON;;ZDS;
71314;MONTJAY;;ZDS;
71315;MONT-LES-SEURRE;;ZDS;
71316;MONTMELARD;M;ZDS;
71317;MONTMORT;;ZDS;
71318;MONTPONT-EN-BRESSE;;ZDS;
71319;MONTRET;;ZDS;
71320;MONT-SAINT-VINCENT;;ZDS;
71321;MOREY;;ZDS;
71322;MORLET;;ZDS;
71323;MORNAY;;ZDS;
71325;LA MOTTE-SAINT-JEAN;;ZDS;
71326;MOUTHIER-EN-BRESSE;;ZDS;
71327;MUSSY-SOUS-DUN;M;ZDS;
71329;NAVILLY;;ZDS;
71330;NEUVY-GRANDCHAMP;;ZDS;
71331;NOCHIZE;;ZDS;
71332;ORMES;;ZDS;
71334;OUDRY;;ZDS;
71335;OUROUX-SOUS-LE-BOIS-SAINTE-MARIE;;ZDS;
71336;OUROUX-SUR-SAONE;;ZDS;
71337;OYE;;ZDS;
71339;OZOLLES;;ZDS;
71340;PALINGES;;ZDS;
71342;PARAY-LE-MONIAL;;ZDS;
71344;PASSY;;ZDS;
71346;PERRECY-LES-FORGES;;ZDS;
71347;PERREUIL;;ZDS;
71348;PERRIGNY-SUR-LOIRE;;ZDS;
71349;LA PETITE-VERRIERE;M;;
71350;PIERRECLOS;M;;
71351;PIERRE-DE-BRESSE;;ZDS;
71352;LE PLANOIS;;ZDS;
71354;POISSON;;ZDS;
71355;PONTOUX;;ZDS;
71356;POUILLOUX;;ZDS;
71357;POURLANS;;ZDS;
71358;PRESSY-SOUS-DONDIN;;ZDS;
71361;PRIZY;;ZDS;
71363;LE PULEY;;ZDS;
71364;LA RACINEUSE;;ZDS;
71365;RANCY;;ZDS;
71366;RATENELLE;;ZDS;
71367;RATTE;;ZDS;
71368;RECLESNE;;ZDS;
71370;RIGNY-SUR-ARROUX;;ZDS;
71373;ROMENAY;;ZDS;
71376;ROUSSILLON-EN-MORVAN;M;;
71379;SAGY;;ZDS;
71380;SAILLENARD;;ZDS;
71381;SAILLY;;ZDS;
71382;SAINT-AGNAN;;ZDS;
71386;SAINT-ANDRE-EN-BRESSE;;ZDS;
71387;SAINT-ANDRE-LE-DESERT;;ZDS;
71388;SAINT-AUBIN-EN-CHAROLLAIS;;ZDS;
71389;SAINT-AUBIN-SUR-LOIRE;;ZDS;
71390;SAINT-BERAIN-SOUS-SANVIGNES;;ZDS;
71391;SAINT-BERAIN-SUR-DHEUNE;;ZDS;
71393;SAINT-BONNET-DE-CRAY;;ZDS;
71394;SAINT-BONNET-DE-JOUX;;ZDS;
71395;SAINT-BONNET-DE-VIEILLE-VIGNE;;ZDS;
71396;SAINT-BONNET-EN-BRESSE;;ZDS;
71397;SAINTE-CECILE;;ZDS;
71398;SAINT-CHRISTOPHE-EN-BRESSE;;ZDS;
71399;SAINT-CHRISTOPHE-EN-BRIONNAIS;;ZDS;
71400;SAINT-CLEMENT-SUR-GUYE;;ZDS;
71401;SAINTE-CROIX;;ZDS;
71405;SAINT-DIDIER-EN-BRESSE;;ZDS;
71406;SAINT-DIDIER-EN-BRIONNAIS;;ZDS;
71407;SAINT-DIDIER-SUR-ARROUX;;ZDS;
71408;SAINT-EDMOND;;ZDS;
71409;SAINT-EMILAND;;ZDS;
71410;SAINT-ETIENNE-EN-BRESSE;;ZDS;
71411;SAINT-EUGENE;M;ZDS;
